subjectID	met_3	met_4	met_5	met_12	met_19	met_20	met_23	met_24	met_25	met_35	met_39	met_41	met_43	met_44	met_230	met_232	met_234	met_236	met_237	met_241	met_242	met_363	met_366	met_369	met_370	met_371	met_382	met_387	met_394	met_406	met_423	met_427	met_434	met_435	met_676	met_679	met_680	met_682	met_684	met_685	met_688	met_694	met_721	met_742	met_753	met_755	met_769	met_770	met_771	met_774	met_776	met_777	met_778	met_779	met_780	met_782	met_832	met_833	met_836	met_839	met_844	met_845	met_846	met_848	met_849	met_851	met_855	met_857	met_858	met_859	met_860	met_861	met_862	met_864	met_873	met_874	met_875	met_884	met_891	met_896	met_897	met_900	met_901	met_917	met_918	met_919	met_920	met_923	met_925	met_926	met_927	met_928	met_929	met_930	met_931	met_943	met_944	met_945	met_953	met_955	met_957	met_959	met_962	met_991	met_1002	met_1004	met_1013	met_1018	met_1019	met_1024	met_1052	met_1053	met_1057	met_1076	met_1078	met_1082	met_1083	met_1086	met_1088	met_1091	met_1092	met_1093	met_1099	met_1101	met_1155	met_1159	met_1163	met_1174	met_1179	met_1183	met_1209	met_1222	met_1228	met_1229	met_1231	met_1242	met_1243	met_1244	met_1255	met_1256	met_1260	met_1261	met_1262	met_1265	met_1266	met_1268	met_1285	met_1293	met_1299
80	3.3289259210765114	3.017396320797775	2.6085178569212863	5.5402742077340035	2.6183520683693446	5.1769451698276	3.330930833125327	5.154710091804936	4.976712816977489	4.535108323782858	2.954585014890021	4.814781219518465	3.956739690536351	2.5598337003572897	3.023485111383686	2.423679959819824	3.888094213854536	4.262868083185188	3.13353272934824	5.847207725331317	2.711964930728565	5.3865394957492425	3.86951993024595	3.4056110350830764	3.209209104288554	2.9034842023682033	3.892300197632825	3.689553403971731	5.45240177354112	3.1544429973643227	4.872032141974698	4.924358980232319	4.426905820427336	3.639370024998617	3.5647057247703713	3.039478587600904	5.160984030555753	5.331725783207393	3.868707933643857	2.913079189136708	2.1279145289919583	3.032784713416673	4.287342251874467	4.706667310216838	2.776888747955593	4.406317070074208	2.7851195992268267	4.321393918061452	3.9766110465860023	4.876195426749393	5.354114435760229	3.1586631265917697	2.8369939287945627	3.7014308386351655	3.1973732159495754	5.084729630419184	3.3903735260025294	3.229817352687767	2.559018057747871	5.22758405821011	3.2618050966766647	3.541960329074919	4.9613265376465545	2.9336187645803236	3.507495773033338	3.4396691569244804	5.22317537189499	3.4884680754625688	2.6189973166218325	2.9253990913152386	2.197490756190516	2.751711447393794	3.321714772960835	3.3570202143535597	3.4505949561080915	2.2633629475034183	2.7126013233776565	4.176691081120438	4.619118162868683	3.76400185728514	2.1555314775288417	3.905313795302253	3.019137106412692	5.040072273486074	3.085738354238268	2.580932215868045	4.519171297343119	3.863139020982695	2.2220229921484336	5.310186606746322	4.164516166068518	3.5151579793046546	4.330090381507307	6.040862220657407	2.6156620357955886	3.0938373152470406	3.371150866282164	3.43467974194658	4.181101979457846	2.545477412208138	3.8717483317375385	3.25406965547505	3.326535910636867	2.316194416918232	4.099260005873949	3.1302764388032367	3.612747972495998	4.2802444456236115	4.858450902243109	4.616605567622577	3.493703447087106	3.4234842480552903	4.5567812119084286	3.724206974930032	3.852960394587397	3.582074697561236	2.37060569194953	4.104412458769465	3.697550453933684	3.4145260125665673	3.538509505932193	3.664615148836905	5.41907318187196	3.205687947168317	2.953433894489525	3.1162615727985505	5.0766465616571885	3.439474086814351	2.451166114661173	2.9265504407082727	3.5851620377817084	4.4699529378408815	4.11478661657169	2.474304334799365	2.8486668766075987	2.94231628325061	3.3157308214356997	2.9094364611879846	4.206626756307712	4.246523104656388	3.5854730136753323	2.1748226231783967	3.850100823856997	2.930516839008373	3.7578881889099423	4.273090217911183	3.3494529242541677	2.288927806687051	5.85265197079636
81	3.629290674022154	3.1380055898104096	2.914650390472595	5.271353605674513	2.896377163009191	5.050675117269495	2.7798491443541367	5.013518632103135	4.842972175003136	3.787490159966087	2.9878930663986645	4.782767391864607	3.6501817701975936	3.1648984996645257	2.798997803024385	2.8093345954732327	3.725386078882984	3.930706450555747	2.3158477329552905	5.679827544544503	2.979685339916676	5.30648446259457	4.6619587013308745	3.4289194543163046	2.813050054617902	2.157518713765493	3.73840244501251	3.663161358304248	5.363797715815786	3.5556794491262105	4.699628778210219	4.894102322923486	4.720584681405609	3.735606690768913	3.3575799054598185	2.785313480958781	5.100119112537026	5.400128556620435	3.6370168404551544	3.2720172077403484	2.0566037155317893	2.7419525663100326	4.297950825073888	4.607192891627702	3.0115853935070382	4.616408026148329	2.9240848356216413	4.159110169953635	4.088902256499046	4.529909621358222	5.996245762513233	3.258983188335272	2.9757112814386804	3.603039572419804	3.3131282831681883	5.113014059427395	3.104031959945849	2.5910372674438604	2.824260032980341	5.350604233992151	3.1788678439669793	3.5760824696882554	5.777875731955537	2.9303625823694452	3.5220661517369645	3.545279323421283	5.117894745877304	3.0977069197864133	2.651085434543283	3.5478139169852776	2.3295051150067767	2.9109815725850097	3.389030096786022	3.2797648413222062	3.1791257482379702	3.1455118401062845	2.799300298043081	4.097876760131823	4.614940303800383	3.3550631254637193	2.4770487489640605	4.187920894104349	3.1535911799712797	5.060477249468109	3.183275083245405	2.819324603844957	4.821881271373622	4.114468208969732	2.4289050459755845	5.235868445342553	4.107225615969056	3.274391501771606	4.217161205779271	5.841498923753614	3.1094970566250586	2.979975910466659	3.285433079455177	4.713374159437023	4.486958068793669	2.334743238400387	4.123069326169495	3.390631828752139	2.744868492424064	2.6739692396026236	2.9875005475896157	3.2383116554453695	3.7805178819422127	4.0243600133416555	5.0636454430478395	4.4265350376383275	3.213072472666778	3.0501702039820384	4.430930746868639	2.979506854894615	3.8324152305104695	3.7767624911737263	2.4159709292548457	4.324706532687989	3.68609222766907	2.6938451557785137	3.680280115295832	3.7022538343632863	5.977300558884668	3.344947064989494	2.7699368884871856	2.962202647067017	3.749528399607285	3.619375313345114	2.7628961541338573	3.3392436626897477	3.5929752590244632	3.750301651630565	4.228942344968302	2.913610136744262	2.784183894237586	3.029264770352662	3.3177402058870817	2.968146674640528	3.636265305430811	3.842122369254974	4.006104474300537	4.660888201446561	4.286930169301907	2.8916493022361687	4.568073872914049	4.406242927753602	3.3435302147139923	2.319985772664521	3.4108700383753394
82	3.253469402713678	3.005399059379011	2.9609693290578103	5.479479433240807	3.0077970544400636	5.447088403893427	3.0682203977266145	5.07347094389253	5.044224205949814	4.021404957732261	2.9608446739651417	4.614190027844501	3.6309972101723873	3.021209175361464	3.0561899603020017	2.869467088456584	3.589502087342372	4.0692199779259335	3.1691244563059655	5.594268602042676	3.290426648087678	5.182966683224998	4.025033566489841	3.429705473928017	2.6797955810023444	3.9742099451781714	3.715382263350554	3.919922292490532	5.222216904677857	3.7113735528105822	4.733663966122529	4.89729014864007	4.54172158467481	3.2529349816572384	3.157368488368906	2.8352955043132506	4.96646502125752	5.194998051672637	3.694644562944368	2.894152977050775	2.773096361860566	2.6343991479101816	4.4733972662898145	5.064851699085352	3.625205294146163	4.69923480923874	2.823325994718601	4.320532444977733	3.8588139677364865	4.986768307720394	4.112087788249045	3.41011752289595	2.9131295562040607	4.008232073066144	3.4880547618883684	4.919560421067632	3.334021915411142	2.4490579571162217	3.201979494388129	5.590826228479264	3.3629876700346584	4.143131020001761	5.348294500114919	3.293678766891448	4.0753378440556975	3.428929834802725	5.365636939224449	3.2620129054970057	2.5241668155211725	3.462433476729425	3.0012620956238285	2.9886773941925413	3.1494161933383213	3.788222394096485	3.165562406025826	2.862266800214736	2.8464065356219335	4.126063244647679	4.5575917499046135	3.7036125596455625	2.329957789091143	4.129356574986384	3.30988105250888	5.028537463055101	3.250126982471306	2.099383029619648	4.93216434629978	4.0274971013366505	2.073256853799398	5.024849916125923	4.054815766714777	3.398183214445214	3.6107102854108506	5.866445394423423	2.992225115039218	2.7367261935002567	3.8307571149644697	5.626213071190085	4.023921458509811	2.6902846804618648	3.033358865525001	3.440214141101627	2.784707971961311	2.8355348579217483	3.4653966562153267	2.9077779972114883	2.3274125660033635	4.141455930424201	4.942148278030899	4.406422368539365	3.253295012365075	3.425082115690662	4.407354157960371	2.9127026726841416	3.759297582287718	3.810961801911712	2.1644843447643547	4.270453605639408	3.679813838255913	3.0601615101285216	3.3337086509179232	3.643771226836734	5.53956937360043	3.4610856757797284	2.482392530963459	3.1437354956571064	2.575237475624912	3.538321301902446	2.741131975460433	3.020638235294168	3.3056322777806177	4.042465287069036	4.218169520266295	2.980000545920778	2.7745449347608067	2.8381223182046824	2.8995815611621896	3.0510852767006034	3.9524313142908927	4.428745680699927	4.762973742449643	2.688303703107207	5.144440781750157	2.8865103961557743	4.465406507848434	4.624595291663873	3.253395203666121	2.3485388686757656	2.0832884207264435
83	3.732578124084299	3.1302528533203846	2.8239324220959134	5.4948312918684135	3.032357665587993	5.297527040598344	2.7272492317264865	5.114979750494094	5.062401049550711	3.9901824956887535	3.1585314074128457	4.714080402271535	4.032346644363104	3.2455595695854624	3.2507771840992015	2.7180576474638354	3.696653386625642	4.16396633035034	3.398918273573942	5.604381345294438	3.546483506359889	5.114980800612653	4.532535299983827	3.4883328187694964	2.8311672493694333	3.63658091099006	3.729446027996088	3.7589001426778466	5.5562381749128145	3.195446564083684	5.084444332524475	4.716525937714316	4.315246099718291	3.7990942409125066	3.3034202975162783	2.7116270819665256	4.986085794764701	5.2371977192615295	3.594086673887989	3.034329274479945	3.319837451004278	3.1757770453169463	4.392034622504045	4.813653598060583	3.4507074983277524	4.7246816029448295	2.988065659135499	4.355719718465427	4.345611790122759	4.588527241417019	4.085301225171734	3.0226415316611335	2.99780923491949	4.047840316836781	3.7467024323796783	4.896140370062988	3.2437872580586857	2.9743010512073904	3.062405764185029	5.44589283301011	3.2199039588352387	3.505731810621761	6.035915345581926	2.8053186221243873	3.941256131151626	3.3497382124353896	5.2899278827844	3.0782201865460017	2.6933233081694787	3.1904367546058494	3.194817231906601	3.0479849888052803	3.3126324254257065	3.5918268153283734	3.29686329480436	2.8569508179067795	2.918492772675466	3.865823775487853	4.543791855809036	3.7521554714640457	2.316471184641159	3.9894119180824337	2.996987391022181	4.907969442488218	3.1464057504411795	2.484047107774603	4.898173697915486	4.292038552467858	2.207853236643947	5.403359655501365	3.645511789350071	3.3816149919351104	3.931374327816873	5.819157747577355	2.9428856116726316	3.3880502175136455	3.366970358402559	3.711127761114958	4.242914911388114	2.7928322959971834	3.6391731083134617	3.2711908670985235	3.139022043215234	2.709615378340439	4.008972772083803	3.023440648215571	4.721876865254766	4.253329610107921	5.02325586139099	4.825855392075895	3.279604835734148	3.3941916149645883	4.314469683823226	3.572905603517837	3.803172726443025	3.744420521151486	2.4034850441543414	4.2032575521775515	3.773399892171604	2.4741947548915086	3.513684629963582	3.9014896764544975	5.559015818220002	3.280925673929235	2.958988238899617	2.935360582774418	4.256365552280522	3.527281817671206	2.8652610633081466	3.579142448392872	3.3254866834394594	4.330616249070894	4.256510222755753	2.513714155978701	3.170000911715526	2.904215244687409	3.83884178668997	3.150470211139402	3.783139527464036	3.0096696462270716	4.348364157404828	3.4621482404997965	5.93047400286171	3.010626697099299	4.964549463396772	4.091519512382482	3.2319855450109336	2.272446158155973	5.791552996627584
84	3.395297283673809	3.0518950546149934	2.7115739349163013	5.450234469085931	2.907365693927901	5.164032491960533	2.663540366102206	5.155613546217892	5.237084953019872	4.350064728664463	3.0406469207987192	4.5613825269819355	3.51197208038137	2.894027859755937	3.0969095276492915	2.8847029456432445	3.7653801970939833	3.9866436776546377	3.248802220963147	5.854180721873634	2.9807900600291988	5.185513306508931	4.168238457408536	3.2986491890241973	2.4956286227704183	4.064707786174682	3.765106092996026	3.855701204022931	5.377481247250214	3.562999676161973	4.9381515843550154	4.784887797498304	4.340096786410126	3.856438329443103	4.029098677401992	2.8362490360285704	5.160173171570987	5.363620474348757	3.7248139433032694	3.1547736436307225	3.20381046475501	3.0359803340733063	4.503934438311106	4.790771590958553	3.6282340820907617	4.5964725274848695	2.6615186920462537	4.309140078651062	3.940675595790591	4.45099090402081	7.295443116394859	3.1043879042065035	2.9555800843546396	3.885400596162447	3.6243715083668553	5.016149280458103	3.6424279974469	2.579628848336343	2.464009850972228	5.182716359738499	3.166140415450562	3.701937561630274	5.343966820470697	3.364005896796632	3.992079367953538	3.4671543763083466	5.224126249267091	3.231219881521312	2.6123793643299127	2.4388295403605764	3.3333092535466964	2.5072078824912625	3.6471130185056064	3.6050318357078206	3.637812082530875	3.3253333598153985	2.82721965058718	4.362461533939784	4.56541866653603	3.703784135166491	2.382735781558692	3.9062992522486266	3.162398583256614	5.169691348298699	3.2890551368035545	3.126073300959591	4.586606806339933	4.302951677631496	2.233380594191167	5.17066467653755	3.7185014593660344	3.2414301508161443	3.65802709441436	5.875778301760669	3.041796818650281	2.5260354266459606	3.5812643280475025	4.273645306469887	4.255020214596292	2.7421031367512168	3.350086699504016	3.2491713878049855	2.695098318471657	2.573713314876705	3.0520952313629612	2.976860725268047	2.7621931190076965	4.249137566695386	4.944339885622243	4.813037749186576	3.208652867051153	2.9466119377643563	4.38024855834201	3.385995663291852	3.708070441947047	3.766645871934475	2.9386305366612286	4.056407376051773	3.9718595241296617	2.8463766386704976	3.775631316242905	3.503941046568258	5.465503283521593	3.2901867697337557	2.1139697313159607	2.772741305718262	4.465859674719049	3.497198488817725	3.117968058314282	3.708766572512029	3.6416675560464418	4.181437967497175	4.008881916665239	2.6682442202985484	3.14093496896811	2.626926594933152	2.5292535388549444	3.166558666398472	4.4947158528213524	3.231668062308192	4.157019924409979	2.8963240920642668	4.257240205401398	3.0171514895205553	3.437685116568299	4.642759326080535	3.235536826038156	2.3254297941995925	2.468529281407178
85	3.4648668080103153	3.017199024319754	2.6909069641904555	5.343955821637891	2.957822839284201	5.156176730113689	2.7456849450367025	5.110694052819101	5.020395391936505	3.775895676644476	2.8708865962718595	4.846358086949872	3.7804363234596545	3.2409600589537604	3.048572753970842	2.810457237641671	3.917395725502273	3.8802661354269175	3.180036516428802	5.529332846412543	2.6774632937115816	5.394761663238749	4.184338806247327	3.6152511246609502	2.9861701544313712	3.285382219519694	3.8425648349221193	3.832868888160245	5.41570226739197	3.7183005878053432	4.823337524034252	4.940262735062922	4.817866408224395	3.993410194717482	3.51424533878991	2.8839713245757412	4.969534989808774	5.424714460632163	3.9173437069340102	2.899648252746053	2.911469096939742	3.0871777808898013	4.664064810584976	5.003820573063266	3.264074378460942	4.582960410406634	3.51989590799036	4.429223346046575	4.267580731161662	4.666384402744227	5.293512132918565	3.3526665095481496	2.9174942869713467	3.4581551531220995	3.569888424970016	5.169600947462901	3.3544710641461664	2.6528147455862	2.2380376801500126	5.67437255469165	3.442843310265345	3.6437393183254585	5.395053798899568	2.5912847094198064	3.3827598974709847	3.600720259512612	5.248666297229587	3.278619200827232	2.399937889723382	3.28251109187197	2.357592035688771	2.064803024806582	3.4330885837290284	3.644046163744005	3.5732664499868307	3.66973664414432	2.9033741885784656	4.456583850574181	4.530629864605061	3.3468803175353554	2.1053165356367067	4.126311448571022	2.9700237151108753	5.2837842990780945	3.049137928220915	2.845732327714627	4.829838134291998	4.362867446774595	2.1286583578859473	5.243738193760108	3.894217701607299	2.85948896713514	4.007057716190005	5.735679318981037	3.0869269033624764	3.7954126223559994	3.255152961686659	4.185093477837805	4.411845108626078	3.1899234650805193	3.649266283899306	3.327168455616696	2.7082647460009555	2.66164108643406	3.4815301196599893	3.2727994289197286	3.9291831993338535	4.1624912464760655	5.105435693026989	4.448462921640957	3.4092259117229022	3.1962010784824137	4.493387189569255	3.344740879762313	4.058275907543702	3.748144625960883	2.1567012632024563	4.100496796357286	3.565869246538843	3.4185188300173053	3.47416297970383	3.9953973032103463	5.909893569968325	3.3723169880392523	2.1735289399960966	2.941367426793448	3.0525102756987077	3.4542186940395823	2.919239860410217	2.842066375024136	3.339335677486876	4.223459766700132	4.062307250972226	2.963158059064793	2.999183125128384	2.907049850614844	3.0408511307126553	3.0338811635054923	3.377818970066581	4.08848223001702	3.862134389628187	3.236650429808221	3.983720957288188	3.0070769513495827	3.4928711431613997	4.269975144746617	3.1927226660581964	2.296976299754798	5.3414768468468825
86	3.281683790675619	2.907741784848681	2.7166656533578237	5.37574305976274	2.9187537317678047	5.197303408440948	3.191461356389076	5.18528843175773	5.071836771893683	4.049741418048359	2.9878006561970167	4.63149640720676	3.8699929773119224	2.82581852766036	2.9080950649176027	2.85166348589132	3.5968663684705446	3.971754025678653	3.7902988737742382	5.663488966932058	2.906017569746449	5.175117167627639	3.5658573379812903	3.3427592192114206	2.66511619760996	2.645382792610789	3.8022891391763864	3.76037599096544	5.47542289609093	3.5070820452100917	4.737895201002462	4.858348270636612	4.376734162947733	3.7161586225894094	3.780642498168062	2.897474582292926	5.028935176373747	5.281144330548888	3.7022508553514455	3.1688881709070658	2.228981016442628	3.1280426780000568	4.233437343851476	4.860295052709862	2.945830575951262	4.4844227154365495	3.4187555815388024	4.244472492756081	4.035468537543901	4.793741482447992	3.176491883026257	3.179150499428911	3.0003360167329545	3.6495535776412096	3.289543131429942	5.074656914980333	3.434482176506679	2.729249805599959	3.3132696859558832	5.560338783820625	3.3932370480264975	3.864166777378505	5.422006885749802	2.6243436600614007	3.595253919059372	3.5108037530996095	5.163499026463382	3.0267552223478154	2.688966711855875	3.165828102607318	3.0155025461598326	3.0210261485132093	3.26173492167026	3.711767166721303	3.4062989506772072	3.013896553714265	2.7619194429838707	4.341369079786732	4.793212587319539	3.818667327531747	2.2523923401595876	4.044440096745538	2.881458568618562	5.053675110223734	3.3557624843091	2.802939787599984	4.884421602640276	4.378436728577379	2.2483404206701905	5.217608379363492	3.7800038592738225	3.25951815002315	3.9873292564631626	5.912743963665785	2.9005697939444235	3.3433091725858053	3.2776028977484213	3.7703074660849887	4.067129543312333	2.71692619294644	3.522733485011717	3.286736655832902	2.7925062609247906	2.331834233979704	4.082500881515897	3.2926523198495565	2.646334806729894	4.325252871543435	5.023757306858641	4.5956887186747615	3.2021387679729387	3.006753968226499	4.509761438610755	3.4171370235245737	4.038882758326968	3.802429449968724	2.2507117881929153	4.152835510311609	3.688668117950943	3.677536113048967	3.574525097617834	3.722105498404604	5.816940212957171	3.3725656567715925	2.8067531011778812	2.988694394889788	3.3882958471841533	3.54895851130045	2.902277722782489	3.108471199631059	3.612868812188192	4.412538376754857	4.16959427315305	2.7768690657221047	3.025219241728497	2.9240743998495513	2.470696585051102	2.937136592350935	3.921702376015874	5.323414645637453	4.023627776778509	3.35830083754786	4.287350833050711	2.7137073941484613	3.802397610240321	4.392067870521822	3.1842354959616475	2.469758875408034	3.6038018426109057
87	3.623788120492185	2.9109247289461733	2.8464353989667894	5.359945878238308	2.8519359123428334	4.996551588352918	2.714965913367138	5.212245668342474	5.243708079731994	4.234779667719477	2.9691647261051135	4.743378608755745	3.825013361253145	3.184528217669979	2.9153653947539406	2.7940534718258694	3.751373210741334	3.8999452804645856	3.238551884584838	5.887790405208757	3.010822782045711	5.142785296881227	3.781044062764005	3.52795787484822	2.7224351420711086	2.85391209526589	3.7919776803544303	3.799659588840989	5.102326800326422	3.491166276930213	5.05230209170168	4.9227162703697305	4.233917853125106	4.016169033171652	3.3811296673898026	2.9669076777179755	5.094204731516769	5.214506411059933	3.711597753372507	3.032720156664378	3.3615653114048483	2.409165321396133	4.440543432603685	4.609102626509064	3.402257644149478	4.619153779930677	2.641245330882708	4.253151820679715	4.066915286743027	4.674524177315989	5.299000583260137	3.158802930417574	2.796188132069137	4.001028603643178	3.386339395845698	5.174050614647509	3.0309226815772705	2.836485063123531	2.277097215908869	5.511848182644694	3.2488882316703553	3.3347743716021063	4.653881028595696	3.0198424474970316	3.4081457628571954	3.311448795861358	5.153547019846432	3.25576687429058	2.6288288554682686	2.390998782208491	2.1908768847403697	3.467668848423924	3.3935681420595114	3.3535716186930338	3.1431255388746746	3.073174943538762	2.7048589270134356	4.597862937017115	4.734190859605737	3.7215701671989	2.362796689932905	3.982341969800318	3.1667864011924225	4.999385330251733	3.2330875732022712	2.9398149091292307	4.683158791308978	4.397409971844671	2.174894323754211	5.330311807186541	3.726020419689363	2.9447560478155914	4.3538423739008065	5.749967702248519	2.79108559468315	2.956366719196391	3.332727806336617	5.7913348909636735	4.252631114162289	3.325490877306754	3.632256689614112	3.4066230127334625	2.744492240849526	2.349080931498924	3.2425298064033425	2.63551066776471	3.1846623722479515	4.28306674277868	4.910368783233723	4.523377192325691	2.966424800873656	3.1070784935440083	4.406409389896562	3.3966622309950165	3.960816844307459	3.731553445304701	2.419737536061344	4.048804493340918	3.856400738860936	3.6713160913672858	3.712396759720995	3.823027725247801	5.43499706292405	3.516361866693917	2.2684039135063565	3.2618813648273934	3.4076750307272747	3.450976789381226	2.7881646431941323	3.1411287468086653	3.833433562826193	4.298329541016083	4.0018014464480345	2.4645626676891963	3.2881805294336	2.8885602803881776	2.6695148330388094	3.0614629693369264	4.099711784439199	4.073489218995742	5.10171623064477	3.170118913871398	4.845269990067034	2.9752351570392648	2.0111588639525357	4.542177881879642	3.2291960178069044	2.2584947004715734	5.943810650512719
88	3.334292200065252	3.038152743234426	2.6654045492969867	5.521286010422387	2.846710004654778	5.213708906507901	3.282006513019978	5.0869864971137595	5.039916593663142	4.167516499849458	2.901786350972018	4.822519678924496	3.622314932136947	2.9039866756359443	2.9386360903881164	2.75362839470982	3.638745673349383	4.0684843382045806	3.249370890295282	5.686959155760575	3.1432337419410876	5.185820393625601	3.954286764089591	3.2163272902770226	3.082107273225714	3.0276297775342185	4.070212432775331	3.933934989277803	5.297593099810514	3.4150455277212175	4.764015033044972	4.8560002076693	4.815448698889675	3.7783595582453167	3.577112048006335	2.8243898628013153	5.089149940449602	5.31156138806317	4.013204039883126	2.9696988684240235	2.785506989817997	3.2164876490957215	4.372427328509865	4.617981169558722	3.2217234141563744	4.719526330491055	3.3413118660782524	4.242170605976503	4.0906280599821505	4.666695623420653	3.576762862596286	3.4559187563459877	3.0618071216730023	3.739519509955666	3.282312251877717	5.054548256647932	3.347709134466395	2.2814624470833245	3.534977942837096	5.131426210426562	3.1351323487708633	3.722156834684657	5.2504189884844115	2.6711716570693715	3.674341337415184	3.4555982964492133	5.1892300541689185	3.570525402891718	2.754044480542774	2.762410138586285	2.9699355721886875	3.473016002833282	3.114310451491272	3.464984221134058	3.5965199290037613	3.7363645881744865	2.8790944266241705	4.205488272824948	4.5011622106735425	3.81092342799491	2.1746343668224535	3.997942947744827	3.193737567369919	4.968702071945756	3.1332321230971423	1.9934876476420516	4.655914069488475	4.2611157919760885	2.3090635289609387	5.411147065223762	4.126033102282549	3.608739329051608	4.27820795677239	5.889055513573053	2.7307206832562474	3.0952394209410943	3.3605096725392016	4.184589451969429	4.26304493514257	2.8704362379978012	3.910944932835265	3.380170494198163	3.205681981052669	2.5659722454265292	3.5772769459078955	3.0189823794071295	5.054830284697303	4.294289002207718	5.080234342532151	4.692939149304381	2.8363626548283976	3.266389990797054	4.464161351959721	3.871986282367362	3.905086320091931	3.7152114770702593	2.5189075356798547	4.306728005839445	3.8821266986191096	2.559441512818874	3.4083863057942194	3.935138389893548	5.353453892205213	3.2255770514579103	2.5009564731442064	2.7111731081133965	3.6566754504115577	3.594079116185103	3.45673173618838	2.9853194632958906	3.7800991093101617	4.495354595041635	4.273497334183631	2.7168246410931576	3.437438726994866	3.3265825537851312	3.101175758154932	2.979620807326315	4.103700854984156	2.472621098908079	3.994542572832026	1.6400916770997886	4.900523996465331	2.893271314395862	4.022519861957138	3.984760243262514	3.16332115596985	2.3221633811497573	3.969826269044448
89	3.626658768544025	3.0669771156505257	2.82499561244605	5.479381707708487	3.0190739298198737	5.241267394425031	3.353886432802638	5.112911133284544	5.113524286940482	4.4189616802249905	2.9666459409789345	4.540735884007517	3.8671394475830887	3.3530612591171947	3.0396691306952617	2.8549294299401495	3.73563302629134	4.107369988710496	3.108286523773863	5.861335745048164	3.006345717838339	5.104345036530007	4.414487912550212	3.782225044712447	3.0682460002801903	3.576433763373471	3.795339960157526	3.9303070370424704	5.334311066092907	3.264229710348938	4.5825599002536865	4.901147335193091	5.103106117268132	3.85416581435188	3.0073122677546067	2.933425751337165	5.159892972045757	5.183324265527155	3.812671566839718	3.436327590940318	2.789257231985765	2.70999529389865	4.421762212950909	4.592741956351052	3.4576291993992196	4.616788967946709	2.502449146596786	4.232239186413995	4.136524362584947	4.463653968961448	6.7311734975406	3.083900818374455	2.9768354819197564	3.945367353515413	3.5669825350073583	4.8505221008898936	3.3692628897683767	3.043769346256644	2.9020806251195173	5.401668524125525	3.093163320749258	3.8264525637547777	5.475796738883436	2.9351405534285884	3.57373159933615	3.522915925954721	5.267466960524284	2.850303923383513	2.6266017113296702	2.97662059941745	2.3479952202359495	2.8705803610181	3.3576824973353827	3.348145377685604	3.3169896181019225	3.2987815579117408	2.7608835998937074	4.301945696408288	4.603058254217334	3.783500555827094	2.5156872393334275	4.0569429737665255	3.1965263600343676	5.141308295178255	3.1028208875842775	2.1144017005205225	5.011559764115726	3.799121215594854	2.2979746321407504	5.245195864816803	3.8586013676770503	3.3076190783498043	3.70235326375345	5.857962898149845	2.7847441171601885	3.452036788413912	3.181845592000653	4.193206597066022	4.359939656527281	3.071417662420284	3.7190688971558177	3.249382431704797	2.3058943180416938	2.818296514269562	3.5466990197194774	3.2074917460213577	2.8139835799887765	4.002932967471866	5.000824358349285	4.713128307641795	3.4124363578144226	3.047461270527618	4.319644707705644	2.9831977416244917	3.9788726930375833	3.8153280979680217	2.4417988254035765	4.253518342414048	3.681239968761126	3.631260746632745	3.854623359316071	3.673723542859453	5.62964566681721	3.3219185209653066	2.796329647951784	3.115039632468667	2.7947698880333394	3.58287269522614	2.9671687563781153	3.534027807392324	3.5895803912443287	3.5975985018399244	4.1026379573472695	2.5773989016033245	2.534133959166842	2.7669045279662674	3.1024821631386748	3.3386782217362234	3.881831709261565	4.454916450016171	4.741566101098951	3.8565574693264546	4.752442398316238	3.1347531247227205	2.965943617966681	4.570605218735271	3.198145916067717	2.340366140859967	2.1419308953913037
